 


Sub-Daily Data Between Two Dates
CHICAGO MIDWAY AP (IL)
14819
Lat/Lon/Elev: 41.7861/-87.7522/612 ft

Date,Time,Temp (F),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Peak Wind Gust(mph),Atm Press (hPa),Sea Lev Press (hPa),Precip (in),
1992-12-11,08:00,31,26,9,290,m,M,M,0.00,
1992-12-11,09:00,33,27,11,290,m,M,M,0.00,
1992-12-11,10:00,35,28,9,340,m,M,M,0.00,
1992-12-11,11:00,M,M,M,M,m,m,M,m,
1992-12-11,12:00,37,30,11,290,m,M,M,0.00,
1992-12-11,13:00,39,30,9,300,m,M,M,0.00,
1992-12-11,14:00,39,30,11,300,m,M,M,0.00,
1992-12-11,15:00,39,30,11,300,m,M,M,0.00,
1992-12-11,16:00,38,30,9,300,m,M,M,0.00,
1992-12-11,17:00,38,30,8,320,m,M,M,0.00,
1992-12-11,18:00,38,31,7,320,m,M,M,0.00,
1992-12-11,19:00,38,30,6,290,m,M,M,0.00,
1992-12-11,20:00,38,31,6,340,m,M,M,0.00,
1992-12-11,21:00,37,31,6,320,m,M,M,0.00,
1992-12-11,22:00,37,31,7,290,m,M,M,0.00,
1992-12-11,23:00,36,31,6,290,m,M,M,0.00,
1992-12-12,00:00,M,M,M,M,m,m,M,m,
1992-12-12,01:00,34,31,6,290,m,M,M,0.00,
1992-12-12,02:00,33,29,4,290,m,M,M,0.00,
1992-12-12,03:00,M,M,M,M,m,m,M,m,
1992-12-12,04:00,33,31,6,260,m,M,M,0.00,
1992-12-12,05:00,34,31,6,260,m,M,M,0.00,
1992-12-12,06:00,35,31,0,0,m,M,M,0.00,
1992-12-12,07:00,35,31,0,0,m,M,M,0.00,
1992-12-12,08:00,36,31,0,0,m,M,M,0.00,
1992-12-12,09:00,38,32,8,60,m,M,M,0.00,
1992-12-12,10:00,38,31,7,100,m,M,M,0.00,
1992-12-12,11:00,38,32,9,60,m,M,M,0.00,
1992-12-12,12:00,36,30,11,60,m,M,M,0.00,
1992-12-12,13:00,38,31,9,40,m,M,M,0.00,
1992-12-12,14:00,38,30,11,60,m,M,M,0.00,
1992-12-12,15:00,37,31,9,50,m,M,M,0.00,
1992-12-12,16:00,37,31,8,50,m,M,M,0.00,
1992-12-12,17:00,36,31,9,60,m,M,M,0.00,
1992-12-12,18:00,35,31,8,50,m,M,M,0.00,
1992-12-12,19:00,37,31,8,60,m,M,M,0.00,
1992-12-12,20:00,37,30,9,80,m,M,M,0.00,
1992-12-12,21:00,36,30,11,90,m,M,M,0.00,
1992-12-12,22:00,35,30,6,130,m,M,M,0.00,
1992-12-12,23:00,35,30,6,90,m,M,M,0.00,
1992-12-13,00:00,35,30,6,90,m,M,M,0.00,
1992-12-13,01:00,35,30,6,140,m,M,M,0.00,
1992-12-13,02:00,36,29,8,160,m,M,M,0.00,
1992-12-13,03:00,36,30,6,70,m,M,M,0.00,
1992-12-13,04:00,36,30,7,70,m,M,M,0.00,
1992-12-13,05:00,36,30,7,60,m,M,M,0.00,
1992-12-13,06:00,35,31,7,60,m,M,M,0.00,
1992-12-13,07:00,35,31,9,90,m,M,M,0.00,
1992-12-13,08:00,35,31,11,90,m,M,M,0.00,
1992-12-13,09:00,35,31,10,130,m,M,M,0.00,
1992-12-13,10:00,36,31,10,130,m,M,M,0.00,
1992-12-13,11:00,36,32,9,170,m,M,M,0.00,
1992-12-13,12:00,36,32,9,130,m,M,M,0.00,
1992-12-13,13:00,36,32,9,130,m,M,M,0.00,
1992-12-13,14:00,37,32,9,140,m,M,M,0.00,
1992-12-13,15:00,37,32,9,120,m,M,M,0.00,
1992-12-13,16:00,36,31,9,120,m,M,M,0.00,
1992-12-13,17:00,35,31,8,150,m,M,M,0.00,
1992-12-13,18:00,35,31,6,150,m,M,M,0.00,
1992-12-13,19:00,35,31,7,160,m,M,M,0.00,
1992-12-13,20:00,34,29,11,130,m,M,M,0.00,
1992-12-13,21:00,34,30,11,160,m,M,M,0.00,
1992-12-13,22:00,33,29,14,130,m,M,M,0.00,
1992-12-13,23:00,33,29,9,150,m,M,M,0.00,
1992-12-14,00:00,33,29,9,150,m,M,M,0.00,
1992-12-14,01:00,33,29,9,150,m,M,M,0.00,
1992-12-14,02:00,31,27,8,130,m,M,M,0.00,
1992-12-14,03:00,31,28,7,150,m,M,M,0.00,
1992-12-14,04:00,31,28,6,160,m,M,M,0.00,
1992-12-14,05:00,30,28,6,150,m,M,M,0.00,
1992-12-14,06:00,31,28,7,160,m,M,M,0.00,
1992-12-14,07:00,30,28,8,190,m,M,M,0.00,
1992-12-14,08:00,30,28,7,210,m,M,M,0.00,
1992-12-14,09:00,30,28,8,200,m,M,M,0.00,
1992-12-14,10:00,30,28,7,200,m,M,M,0.00,
1992-12-14,11:00,30,28,8,200,m,M,M,0.00,
1992-12-14,12:00,32,30,8,200,m,M,M,0.00,
1992-12-14,13:00,32,30,8,200,m,M,M,0.00,
1992-12-14,14:00,31,29,8,210,m,M,M,0.00,
1992-12-14,15:00,32,30,7,200,m,M,M,0.00,
1992-12-14,16:00,32,30,7,200,m,M,M,0.00,
1992-12-14,17:00,32,30,6,200,m,M,M,0.00,
1992-12-14,18:00,32,30,9,190,m,M,M,0.00,
1992-12-14,19:00,32,30,9,190,m,M,M,0.00,
1992-12-14,20:00,33,31,8,190,m,M,M,0.00,
1992-12-14,21:00,33,29,9,190,m,M,M,0.00,
1992-12-14,22:00,33,29,8,190,m,M,M,0.00,
1992-12-14,23:00,34,32,9,190,m,M,M,0.00,
1992-12-15,00:00,36,32,9,190,m,M,M,0.00,
1992-12-15,01:00,37,32,9,190,m,M,M,0.00,
1992-12-15,02:00,38,34,9,190,m,M,M,0.00,
1992-12-15,03:00,38,34,7,190,m,M,M,0.00,
1992-12-15,04:00,38,34,7,190,m,M,M,0.00,
1992-12-15,05:00,39,34,7,190,m,M,M,0.00,
1992-12-15,06:00,40,35,7,190,m,M,M,0.00,
1992-12-15,07:00,40,36,11,190,m,M,M,0.00,
1992-12-15,08:00,41,37,11,190,m,M,M,0.00,
1992-12-15,09:00,42,37,14,190,m,M,M,0.00,
1992-12-15,10:00,43,40,13,200,m,M,M,0.00,
1992-12-15,11:00,44,41,11,200,m,M,M,0.00,
1992-12-15,12:00,43,41,17,200,m,M,M,0.00,
1992-12-15,13:00,44,41,14,200,m,M,M,0.00,
1992-12-15,14:00,43,41,11,200,m,M,M,0.00,
1992-12-15,15:00,44,41,17,200,m,M,M,0.00,
1992-12-15,16:00,45,42,14,180,m,M,M,0.10,
1992-12-15,17:00,45,43,16,190,m,M,M,0.20,
1992-12-15,18:00,46,44,17,190,23,M,M,0.20,
1992-12-15,19:00,48,45,23,190,m,M,M,0.00,
1992-12-15,20:00,50,46,23,200,32,M,M,0.10,
1992-12-15,21:00,52,48,23,200,34,M,M,0.00,
1992-12-15,22:00,55,50,29,220,40,M,M,0.00,
1992-12-15,23:00,50,44,29,240,m,M,M,0.00,
1992-12-16,00:00,45,39,29,250,m,M,M,0.00,
1992-12-16,01:00,42,37,29,230,m,M,M,0.00,
1992-12-16,02:00,40,35,29,240,m,M,M,0.00,
1992-12-16,03:00,38,33,29,220,m,M,M,0.00,
1992-12-16,04:00,38,32,29,250,m,M,M,0.00,
1992-12-16,05:00,37,32,22,240,m,M,M,0.00,
1992-12-16,06:00,36,32,17,200,m,M,M,0.00,
1992-12-16,07:00,36,33,18,230,m,M,M,0.00,
1992-12-16,08:00,37,32,18,230,m,M,M,0.00,
1992-12-16,09:00,37,30,16,250,25,M,M,0.00,
1992-12-16,10:00,37,31,19,240,m,M,M,0.00,
1992-12-16,11:00,37,34,16,250,m,M,M,0.00,
1992-12-16,12:00,37,28,17,240,m,M,M,0.00,
1992-12-16,13:00,37,30,14,250,m,M,M,0.00,
1992-12-16,14:00,37,29,15,240,m,M,M,0.00,
1992-12-16,15:00,37,30,11,250,m,M,M,0.00,
1992-12-16,16:00,37,30,11,240,m,M,M,0.00,
1992-12-16,17:00,37,30,11,220,m,M,M,0.00,
1992-12-16,18:00,28,M,11,240,m,M,1036.60,0.00,
1992-12-16,19:00,36,29,9,240,m,M,M,0.00,
1992-12-16,20:00,36,29,11,240,m,M,M,0.00,
1992-12-16,21:00,36,29,11,230,m,M,M,0.00,
1992-12-16,22:00,35,27,11,250,m,M,M,0.00,
1992-12-16,23:00,35,26,9,240,m,M,M,0.00,
1992-12-17,00:00,35,26,9,260,m,M,M,0.00,
1992-12-17,01:00,35,27,8,260,m,M,M,0.00,
1992-12-17,02:00,35,28,9,260,m,M,M,0.00,
1992-12-17,03:00,34,28,8,270,m,M,M,0.00,
1992-12-17,04:00,33,29,11,280,m,M,M,0.00,
1992-12-17,05:00,33,29,7,300,m,M,M,0.00,
1992-12-17,06:00,33,28,8,300,m,M,M,0.00,
1992-12-17,07:00,32,28,7,290,m,M,M,0.00,
1992-12-17,08:00,32,28,9,280,m,M,M,0.00,
1992-12-17,09:00,32,28,9,280,m,M,M,0.00,
1992-12-17,10:00,32,28,9,280,m,M,M,0.00,
1992-12-17,11:00,32,27,11,280,m,M,M,0.00,
1992-12-17,12:00,33,25,10,270,m,M,M,0.00,
1992-12-17,13:00,33,26,9,280,m,M,M,0.00,
1992-12-17,14:00,33,23,13,280,m,M,M,0.00,
1992-12-17,15:00,33,24,11,270,m,M,M,0.00,
1992-12-17,16:00,M,M,0,0,m,m,M,0.00,
1992-12-17,17:00,31,23,10,290,m,M,M,0.00,
1992-12-17,18:00,30,23,11,280,m,M,M,0.00,
1992-12-17,19:00,29,21,11,280,m,M,M,0.00,
1992-12-17,20:00,29,21,9,280,m,M,M,0.00,
1992-12-17,21:00,29,21,9,290,m,M,M,0.00,
1992-12-17,22:00,28,19,7,270,m,M,M,0.00,
1992-12-17,23:00,28,20,6,290,m,M,M,0.00,
1992-12-18,00:00,29,20,0,0,m,M,M,0.00,
1992-12-18,01:00,28,20,0,0,m,M,M,0.00,
1992-12-18,02:00,28,20,6,210,m,M,M,0.00,
1992-12-18,03:00,28,20,6,220,m,M,M,0.00,
1992-12-18,04:00,28,22,8,210,m,M,M,0.00,
1992-12-18,05:00,29,22,8,240,m,M,M,0.00,
1992-12-18,06:00,29,22,7,210,m,M,M,0.00,
1992-12-18,07:00,M,M,M,M,m,m,M,m,
1992-12-18,08:00,29,22,9,200,m,M,M,0.00,
1992-12-18,09:00,30,22,8,200,m,M,M,0.00,
1992-12-18,10:00,31,23,9,200,m,M,M,0.00,
1992-12-18,11:00,31,22,11,200,m,M,M,0.00,
1992-12-18,12:00,31,23,17,200,m,M,M,0.00,
1992-12-18,13:00,33,23,16,200,m,M,M,0.00,
1992-12-18,14:00,33,24,11,250,m,M,M,0.00,
1992-12-18,15:00,33,25,14,200,m,M,M,0.00,
1992-12-18,16:00,33,26,11,200,m,M,M,0.00,
1992-12-18,17:00,33,26,19,200,m,M,M,0.00,
1992-12-18,18:00,33,26,23,210,m,M,M,0.00,
1992-12-18,19:00,34,27,17,200,m,M,M,0.00,
1992-12-18,20:00,34,27,17,200,m,M,M,0.00,
1992-12-18,21:00,34,28,14,210,m,M,M,0.00,
1992-12-18,22:00,34,28,11,200,m,M,M,0.00,
1992-12-18,23:00,35,29,13,200,m,M,M,0.00,
1992-12-19,00:00,M,M,0,0,m,m,M,0.00,
1992-12-19,01:00,35,30,11,210,m,M,M,m,
1992-12-19,02:00,36,29,11,210,m,M,M,m,
1992-12-19,03:00,M,M,M,M,m,m,M,m,
1992-12-19,04:00,37,32,11,210,m,M,M,m,
1992-12-19,05:00,36,32,10,210,m,M,M,m,
1992-12-19,06:00,37,32,9,230,m,M,M,m,
1992-12-19,07:00,38,32,14,230,m,M,M,m,
1992-12-19,08:00,38,31,11,240,m,M,M,m,
1992-12-19,09:00,39,32,11,250,m,M,M,m,
1992-12-19,10:00,39,31,11,260,m,M,M,m,
1992-12-19,11:00,40,32,11,250,m,M,M,m,
1992-12-19,12:00,39,30,11,260,m,M,M,m,
1992-12-19,13:00,39,31,9,250,m,M,M,m,
1992-12-19,14:00,37,31,11,250,m,M,M,m,
1992-12-19,15:00,35,32,10,270,m,M,M,m,
1992-12-19,16:00,34,32,8,240,m,M,M,m,
1992-12-19,17:00,34,32,9,240,m,M,M,m,
1992-12-19,18:00,34,32,9,240,m,M,M,m,
1992-12-19,19:00,34,31,6,260,m,M,M,m,
1992-12-19,20:00,33,28,14,280,m,M,M,m,
1992-12-19,21:00,32,27,9,280,m,M,M,m,
1992-12-19,22:00,30,25,11,280,m,M,M,m,
1992-12-19,23:00,26,20,13,280,m,M,M,m,
1992-12-20,00:00,M,M,M,M,m,m,M,m,
1992-12-20,01:00,23,15,11,280,m,M,M,m,
1992-12-20,02:00,20,10,14,270,m,M,M,m,
1992-12-20,03:00,18,8,17,270,m,M,M,m,
1992-12-20,04:00,18,8,17,270,m,M,M,m,
1992-12-20,05:00,17,8,14,270,m,M,M,m,
1992-12-20,06:00,15,5,14,280,m,M,M,m,
1992-12-20,07:00,15,5,13,280,m,M,M,m,
1992-12-20,08:00,15,6,11,280,m,M,M,m,
1992-12-20,09:00,16,6,11,280,m,M,M,m,
1992-12-20,10:00,17,5,11,270,m,M,M,m,
1992-12-20,11:00,M,M,M,M,m,m,M,m,
1992-12-20,12:00,21,9,11,260,m,M,M,m,
1992-12-20,13:00,23,10,11,260,m,M,M,m,
1992-12-20,14:00,25,11,11,270,m,M,M,m,
1992-12-20,15:00,26,10,10,260,m,M,M,m,
1992-12-20,16:00,26,11,9,240,m,M,M,m,
1992-12-20,17:00,24,11,7,240,m,M,M,m,
1992-12-20,18:00,23,14,7,230,m,M,M,m,
1992-12-20,19:00,21,14,11,200,m,M,M,m,
1992-12-20,20:00,20,14,9,210,m,M,M,m,
1992-12-20,21:00,18,11,9,210,m,M,M,m,
1992-12-20,22:00,17,10,8,220,m,M,M,m,
1992-12-20,23:00,17,10,8,230,m,M,M,m,
1992-12-21,00:00,17,9,7,220,m,M,M,m,
1992-12-21,01:00,17,9,9,220,m,M,M,m,
1992-12-21,02:00,17,9,4,220,m,M,M,m,
1992-12-21,03:00,18,10,7,220,m,M,M,m,
1992-12-21,04:00,18,11,7,220,m,M,M,m,
1992-12-21,05:00,18,12,9,200,m,M,M,m,
1992-12-21,06:00,19,13,10,210,m,M,M,m,
1992-12-21,07:00,19,14,11,200,m,M,M,m,
1992-12-21,08:00,21,14,9,210,m,M,M,m,
1992-12-21,09:00,25,16,17,200,m,M,M,m,
1992-12-21,10:00,28,18,17,210,m,M,M,m,
1992-12-21,11:00,29,20,17,220,m,M,M,m,
1992-12-21,12:00,31,21,22,200,m,M,M,m,
1992-12-21,13:00,33,22,16,220,m,M,M,m,
1992-12-21,14:00,34,23,13,220,m,M,M,m,
1992-12-21,15:00,34,24,17,220,m,M,M,m,
1992-12-21,16:00,33,25,17,220,m,M,M,m,
1992-12-21,17:00,31,25,15,240,m,M,M,m,
1992-12-21,18:00,31,25,11,230,m,M,M,m,
1992-12-21,19:00,32,26,14,240,m,M,M,m,
1992-12-21,20:00,31,26,11,240,m,M,M,m,
1992-12-21,21:00,31,27,11,250,m,M,M,m,
1992-12-21,22:00,31,27,11,250,m,M,M,m,
1992-12-21,23:00,30,27,9,250,m,M,M,m,
1992-12-22,00:00,29,26,9,250,m,M,M,m,
1992-12-22,01:00,29,25,9,250,m,M,M,m,
1992-12-22,02:00,29,25,9,250,m,M,M,m,
1992-12-22,03:00,M,M,M,M,m,m,M,m,
1992-12-22,04:00,27,24,8,250,m,M,M,m,
1992-12-22,05:00,27,21,7,260,m,M,M,m,
1992-12-22,06:00,27,24,9,250,m,M,M,m,
1992-12-22,07:00,26,23,9,250,m,M,M,m,
1992-12-22,08:00,26,24,9,240,m,M,M,m,
1992-12-22,09:00,29,25,6,250,m,M,M,m,
1992-12-22,10:00,31,25,6,230,m,M,M,m,
1992-12-22,11:00,35,25,4,210,m,M,M,m,
1992-12-22,12:00,39,26,8,220,m,M,M,m,
1992-12-22,13:00,41,27,9,200,m,M,M,m,
1992-12-22,14:00,39,27,9,200,m,M,M,m,
1992-12-22,15:00,37,28,14,200,m,M,M,m,
1992-12-22,16:00,36,28,11,210,m,M,M,m,
1992-12-22,17:00,36,30,11,200,m,M,M,m,
1992-12-22,18:00,36,31,7,190,m,M,M,m,
1992-12-22,19:00,36,32,9,200,m,M,M,m,
1992-12-22,20:00,34,31,9,210,m,M,M,m,
1992-12-22,21:00,35,31,15,200,m,M,M,m,
1992-12-22,22:00,34,31,11,220,m,M,M,m,
1992-12-22,23:00,34,32,14,230,m,M,M,m,
1992-12-23,00:00,35,32,14,240,m,M,M,m,
1992-12-23,01:00,35,32,14,250,m,M,M,m,
1992-12-23,02:00,32,27,9,250,m,M,M,m,
1992-12-23,03:00,32,30,9,250,m,M,M,m,
1992-12-23,04:00,32,29,11,270,m,M,M,m,
1992-12-23,05:00,32,29,11,270,m,M,M,m,
1992-12-23,06:00,31,28,11,280,m,M,M,m,
1992-12-23,07:00,30,27,9,270,m,M,M,m,
1992-12-23,08:00,30,27,0,0,m,M,M,m,
1992-12-23,09:00,31,27,11,250,m,M,M,m,
1992-12-23,10:00,31,27,14,230,m,M,M,m,
1992-12-23,11:00,31,27,10,270,m,M,M,m,
1992-12-23,12:00,33,27,11,270,m,M,M,m,
1992-12-23,13:00,33,25,9,290,m,M,M,m,
1992-12-23,14:00,31,24,15,280,m,M,M,m,
1992-12-23,15:00,30,23,15,290,m,M,M,m,
1992-12-23,16:00,25,20,13,300,m,M,M,m,
1992-12-23,17:00,23,16,18,280,m,M,M,m,
1992-12-23,18:00,22,12,17,290,m,M,M,m,
1992-12-23,19:00,18,9,16,290,28,M,M,m,
1992-12-23,20:00,15,2,17,290,23,M,M,m,
1992-12-23,21:00,14,-0,14,290,25,M,M,m,
1992-12-23,22:00,12,-2,18,310,m,M,M,m,
1992-12-23,23:00,11,-4,18,300,m,M,M,m,
1992-12-24,00:00,10,-4,17,300,m,M,M,m,
1992-12-24,01:00,8,-5,16,290,m,M,M,m,
1992-12-24,02:00,8,-7,17,280,m,M,M,m,
1992-12-24,03:00,7,-6,16,280,m,M,M,m,
1992-12-24,04:00,6,-6,11,270,m,M,M,m,
1992-12-24,05:00,6,-6,11,280,m,M,M,m,
1992-12-24,06:00,5,-5,9,280,m,M,M,m,
1992-12-24,07:00,4,-4,8,270,m,M,M,m,
1992-12-24,08:00,4,-5,7,280,m,M,M,m,
1992-12-24,09:00,M,M,M,M,m,m,M,m,
1992-12-24,10:00,8,-2,6,260,m,M,M,m,
1992-12-24,11:00,12,-1,8,230,m,M,M,m,
1992-12-24,12:00,14,-1,11,220,m,M,M,m,
1992-12-24,13:00,16,2,15,220,m,M,M,m,
1992-12-24,14:00,15,2,11,220,m,M,M,m,
1992-12-24,15:00,16,2,17,220,m,M,M,m,
1992-12-24,16:00,18,6,17,210,m,M,M,m,
1992-12-24,17:00,19,8,17,200,m,M,M,m,
1992-12-24,18:00,20,8,21,220,m,M,M,m,
1992-12-24,19:00,20,9,21,210,34,M,M,m,
1992-12-24,20:00,19,9,21,210,29,M,M,m,
1992-12-24,21:00,20,9,23,210,m,M,M,m,
1992-12-24,22:00,21,10,18,220,34,M,M,m,
1992-12-24,23:00,21,10,17,220,29,M,M,m,
1992-12-25,00:00,22,11,21,210,29,M,M,m,
1992-12-25,01:00,M,M,M,M,m,m,M,m,
1992-12-25,02:00,23,10,17,220,m,M,M,m,
1992-12-25,03:00,M,M,M,M,m,m,M,m,
1992-12-25,04:00,25,10,17,220,25,M,M,m,
1992-12-25,05:00,M,M,M,M,m,m,M,m,
1992-12-25,06:00,27,11,21,220,29,M,M,m,
1992-12-25,07:00,27,16,23,250,31,M,M,m,
1992-12-25,08:00,28,18,17,240,m,M,M,m,
1992-12-25,09:00,28,5,23,280,37,M,M,m,
1992-12-25,10:00,27,5,23,270,m,M,M,m,
1992-12-25,11:00,23,2,17,280,m,M,M,m,
1992-12-25,12:00,M,M,M,M,m,m,M,m,
1992-12-25,13:00,24,1,21,300,m,M,M,m,
1992-12-25,14:00,24,-0,21,270,m,M,M,m,
1992-12-25,15:00,24,2,19,260,26,M,M,m,
1992-12-25,16:00,22,1,23,270,m,M,M,m,
1992-12-25,17:00,21,3,21,270,m,M,M,m,
1992-12-25,18:00,19,2,17,270,25,M,M,m,
1992-12-25,19:00,M,M,M,M,m,m,M,m,
1992-12-25,20:00,16,2,17,270,m,M,M,m,
1992-12-25,21:00,15,1,14,270,m,M,M,m,
1992-12-25,22:00,14,2,13,270,m,M,M,m,
1992-12-25,23:00,13,1,14,270,m,M,M,m,
1992-12-26,00:00,M,M,M,M,m,m,M,m,
1992-12-26,01:00,12,-0,11,290,m,M,M,m,
1992-12-26,02:00,M,M,M,M,m,m,M,m,
1992-12-26,03:00,11,-1,9,270,m,M,M,m,
1992-12-26,04:00,11,-2,9,280,m,M,M,m,
1992-12-26,05:00,11,-3,7,270,m,M,M,m,
1992-12-26,06:00,11,-3,7,270,m,M,M,m,
1992-12-26,07:00,11,-3,7,280,m,M,M,m,
1992-12-26,08:00,12,-4,7,280,m,M,M,m,
1992-12-26,09:00,13,-3,7,270,m,M,M,m,
1992-12-26,10:00,15,-4,11,270,m,M,M,m,
1992-12-26,11:00,18,-4,9,240,m,M,M,m,
1992-12-26,12:00,20,-4,7,240,m,M,M,m,
1992-12-26,13:00,22,-1,6,250,m,M,M,m,
1992-12-26,14:00,22,-3,6,240,m,M,M,m,
1992-12-26,15:00,23,-2,7,180,m,M,M,m,
1992-12-26,16:00,M,M,28,210,m,m,M,m,
1992-12-26,17:00,21,2,11,200,m,M,M,m,
1992-12-26,18:00,20,1,10,190,m,M,M,m,
1992-12-26,19:00,19,3,11,200,m,M,M,m,
1992-12-26,20:00,21,4,9,190,m,M,M,m,
1992-12-26,21:00,21,4,14,190,m,M,M,m,
1992-12-26,22:00,22,4,13,190,m,M,M,m,
1992-12-26,23:00,22,4,11,200,m,M,M,m,
1992-12-27,00:00,M,M,M,M,m,m,M,m,
1992-12-27,01:00,M,M,M,M,m,m,M,m,
1992-12-27,02:00,24,4,16,220,m,M,M,m,
1992-12-27,03:00,M,M,M,M,m,m,M,m,
1992-12-27,04:00,22,6,14,220,m,M,M,m,
1992-12-27,05:00,22,5,11,220,m,M,M,m,
1992-12-27,06:00,23,6,14,220,m,M,M,m,
1992-12-27,07:00,23,8,14,240,m,M,M,m,
1992-12-27,08:00,23,10,11,210,m,M,M,m,
1992-12-27,09:00,27,11,15,210,m,M,M,m,
1992-12-27,10:00,31,12,14,200,m,M,M,m,
1992-12-27,11:00,34,14,16,220,m,M,M,m,
1992-12-27,12:00,37,17,16,220,m,M,M,m,
1992-12-27,13:00,39,8,16,210,m,M,M,m,
1992-12-27,14:00,39,20,15,220,m,M,M,m,
1992-12-27,15:00,39,21,13,210,m,M,M,m,
1992-12-27,16:00,38,22,13,210,m,M,M,m,
1992-12-27,17:00,35,26,11,210,m,M,M,m,
1992-12-27,18:00,34,23,6,190,m,M,M,m,
1992-12-27,19:00,32,23,6,200,m,M,M,m,
1992-12-27,20:00,34,25,9,210,m,M,M,m,
1992-12-27,21:00,35,29,10,210,m,M,M,m,
1992-12-27,22:00,36,31,9,220,m,M,M,m,
1992-12-27,23:00,36,31,9,220,m,M,M,m,
1992-12-28,00:00,M,M,M,M,m,m,M,m,
1992-12-28,01:00,36,31,7,210,m,M,M,m,
1992-12-28,02:00,36,31,9,220,m,M,M,m,
1992-12-28,03:00,36,31,7,220,m,M,M,m,
1992-12-28,04:00,35,31,6,190,m,M,M,m,
1992-12-28,05:00,36,32,7,200,m,M,M,m,
1992-12-28,06:00,35,32,7,200,m,M,M,m,
1992-12-28,07:00,36,33,7,200,m,M,M,m,
1992-12-28,08:00,36,33,8,210,m,M,M,m,
1992-12-28,09:00,37,34,9,200,m,M,M,m,
1992-12-28,10:00,39,34,11,200,m,M,M,m,
1992-12-28,11:00,41,34,11,210,m,M,M,m,
1992-12-28,12:00,42,32,11,220,m,M,M,m,
1992-12-28,13:00,42,34,11,220,m,M,M,m,
1992-12-28,14:00,42,35,9,200,m,M,M,m,
1992-12-28,15:00,42,35,8,210,m,M,M,m,
1992-12-28,16:00,41,35,9,200,m,M,M,m,
1992-12-28,17:00,41,36,7,210,m,M,M,m,
1992-12-28,18:00,41,36,7,210,m,M,M,m,
1992-12-28,19:00,41,32,7,210,m,M,M,m,
1992-12-28,20:00,41,37,7,200,m,M,M,m,
1992-12-28,21:00,41,37,6,200,m,M,M,m,
1992-12-28,22:00,40,37,8,190,m,M,M,m,
1992-12-28,23:00,40,37,8,200,m,M,M,m,
1992-12-29,00:00,40,37,11,200,m,M,M,m,
1992-12-29,01:00,40,37,9,200,m,M,M,0.00,
1992-12-29,02:00,40,37,11,200,m,M,M,0.00,
1992-12-29,03:00,40,39,11,200,m,M,M,0.00,
1992-12-29,04:00,40,38,11,200,m,M,M,0.00,
1992-12-29,05:00,40,39,7,200,m,M,M,0.10,
1992-12-29,06:00,41,40,6,150,m,M,M,0.20,
1992-12-29,07:00,41,40,8,200,m,M,M,0.10,
1992-12-29,08:00,42,40,7,200,m,M,M,0.00,
1992-12-29,09:00,42,40,7,200,m,M,M,0.10,
1992-12-29,10:00,43,42,9,210,m,M,M,0.00,
1992-12-29,11:00,43,42,9,210,m,M,M,0.00,
1992-12-29,12:00,43,42,9,230,m,M,M,0.00,
1992-12-29,13:00,45,44,9,230,m,M,M,0.00,
1992-12-29,14:00,46,44,7,230,m,M,M,0.00,
1992-12-29,15:00,46,44,6,240,m,M,M,0.00,
1992-12-29,16:00,45,44,6,240,m,M,M,0.00,
1992-12-29,17:00,44,43,6,220,m,M,M,0.00,
1992-12-29,18:00,44,43,6,240,m,M,M,0.00,
1992-12-29,19:00,44,43,0,0,m,M,M,0.00,
1992-12-29,20:00,43,43,0,0,m,M,M,0.00,
1992-12-29,21:00,43,43,6,200,m,M,M,0.00,
1992-12-29,22:00,44,43,0,0,m,M,M,0.00,
1992-12-29,23:00,43,42,0,0,m,M,M,0.00,
1992-12-30,00:00,44,44,0,0,m,M,M,0.00,
1992-12-30,01:00,M,M,M,M,m,m,M,m,
1992-12-30,02:00,44,44,0,0,m,M,M,0.10,
1992-12-30,03:00,43,43,M,M,m,M,M,0.00,
1992-12-30,04:00,42,40,0,0,m,M,M,0.00,
1992-12-30,05:00,43,40,0,0,m,M,M,0.00,
1992-12-30,06:00,43,M,0,0,m,M,M,0.10,
1992-12-30,07:00,43,M,0,0,m,M,M,0.10,
1992-12-30,08:00,43,M,0,0,m,M,M,0.00,
1992-12-30,08:53,M,M,0,0,m,M,M,m,
1992-12-30,10:00,45,M,0,0,m,M,M,0.10,
1992-12-30,11:00,46,M,0,0,m,M,M,0.00,
1992-12-30,11:55,M,M,0,0,m,M,M,m,
1992-12-30,13:00,45,M,9,310,m,M,M,0.00,
1992-12-30,14:00,45,45,8,70,m,M,M,0.20,
1992-12-30,15:00,45,45,7,190,m,M,M,0.10,
1992-12-30,16:00,45,45,0,0,m,M,M,0.10,
1992-12-30,17:00,45,45,0,0,m,M,M,0.20,
1992-12-30,18:00,46,46,6,180,m,M,M,0.10,
1992-12-30,19:00,48,M,8,210,m,M,M,0.10,
1992-12-30,20:00,53,53,11,210,m,M,M,0.00,
1992-12-30,21:00,51,51,17,260,m,M,M,0.10,
1992-12-30,22:00,M,M,M,M,m,m,M,m,
1992-12-30,23:00,M,M,M,M,m,m,M,m,
1992-12-31,00:00,M,M,M,M,m,m,M,m,
1992-12-31,01:00,36,35,11,260,m,M,M,0.00,
1992-12-31,02:00,M,M,M,M,m,m,M,m,
1992-12-31,03:00,35,33,11,260,m,M,M,0.00,
1992-12-31,04:00,32,31,13,270,m,M,M,0.00,
